Uid,Sid,Key,Time,Value,UpdateTime
6173302506,985021106,body_momentum,1775804940,"{""body_momentum"":0,""time"":1775804940}",1775859674
6173302506,985021106,light_sensitivity_value,1775804880,"{""light_sensitivity_value"":0,""time"":1775804880}",1775859660
6173302506,985021106,body_momentum,1775804880,"{""body_momentum"":0,""time"":1775804880}",1775859674
6173302506,985021106,light_sensitivity_value,1775804820,"{""light_sensitivity_value"":0,""time"":1775804820}",1775859660
6173302506,985021106,body_momentum,1775804820,"{""body_momentum"":0,""time"":1775804820}",1775859674
6173302506,985021106,light_sensitivity_value,1775804760,"{""light_sensitivity_value"":0,""time"":1775804760}",1775859660
6173302506,985021106,body_momentum,1775804760,"{""body_momentum"":0,""time"":1775804760}",1775859674
6173302506,985021106,light_sensitivity_value,1775804700,"{""light_sensitivity_value"":0,""time"":1775804700}",1775859660
6173302506,985021106,body_momentum,1775804700,"{""body_momentum"":0,""time"":1775804700}",1775859674
6173302506,985021106,light_sensitivity_value,1775804640,"{""light_sensitivity_value"":0,""time"":1775804640}",1775859660
6173302506,985021106,body_momentum,1775804640,"{""body_momentum"":0,""time"":1775804640}",1775859674
6173302506,985021106,light_sensitivity_value,1775804580,"{""light_sensitivity_value"":0,""time"":1775804580}",1775859660
6173302506,985021106,body_momentum,1775804580,"{""body_momentum"":0,""time"":1775804580}",1775859674
6173302506,985021106,light_sensitivity_value,1775804520,"{""light_sensitivity_value"":0,""time"":1775804520}",1775859660
6173302506,985021106,body_momentum,1775804520,"{""body_momentum"":0,""time"":1775804520}",1775859674
6173302506,985021106,light_sensitivity_value,1775804460,"{""light_sensitivity_value"":0,""time"":1775804460}",1775859660
6173302506,985021106,body_momentum,1775804460,"{""body_momentum"":0,""time"":1775804460}",1775859674
6173302506,985021106,light_sensitivity_value,1775804400,"{""light_sensitivity_value"":0,""time"":1775804400}",1775859660
6173302506,985021106,body_momentum,1775804400,"{""body_momentum"":0,""time"":1775804400}",1775859674
6173302506,985021106,light_sensitivity_value,1775804340,"{""light_sensitivity_value"":0,""time"":1775804340}",1775859660
6173302506,985021106,body_momentum,1775804340,"{""body_momentum"":0,""time"":1775804340}",1775859674
6173302506,985021106,light_sensitivity_value,1775804280,"{""light_sensitivity_value"":0,""time"":1775804280}",1775859660
6173302506,985021106,body_momentum,1775804280,"{""body_momentum"":0,""time"":1775804280}",1775859674
6173302506,985021106,light_sensitivity_value,1775804220,"{""light_sensitivity_value"":0,""time"":1775804220}",1775859659
6173302506,985021106,body_momentum,1775804220,"{""body_momentum"":0,""time"":1775804220}",1775859674
6173302506,985021106,light_sensitivity_value,1775804160,"{""light_sensitivity_value"":0,""time"":1775804160}",1775859659
6173302506,985021106,body_momentum,1775804160,"{""body_momentum"":0,""time"":1775804160}",1775859674
6173302506,985021106,light_sensitivity_value,1775804100,"{""light_sensitivity_value"":0,""time"":1775804100}",1775859659
6173302506,985021106,body_momentum,1775804100,"{""body_momentum"":0,""time"":1775804100}",1775859674
6173302506,985021106,light_sensitivity_value,1775804040,"{""light_sensitivity_value"":0,""time"":1775804040}",1775859659
6173302506,985021106,body_momentum,1775804040,"{""body_momentum"":0,""time"":1775804040}",1775859674
6173302506,985021106,light_sensitivity_value,1775803980,"{""light_sensitivity_value"":0,""time"":1775803980}",1775859659
6173302506,985021106,body_momentum,1775803980,"{""body_momentum"":0,""time"":1775803980}",1775859674
6173302506,985021106,light_sensitivity_value,1775803920,"{""light_sensitivity_value"":0,""time"":1775803920}",1775859659
6173302506,985021106,body_momentum,1775803920,"{""body_momentum"":0,""time"":1775803920}",1775859674
6173302506,985021106,light_sensitivity_value,1775803860,"{""light_sensitivity_value"":0,""time"":1775803860}",1775859659
6173302506,985021106,body_momentum,1775803860,"{""body_momentum"":0,""time"":1775803860}",1775859674
6173302506,985021106,light_sensitivity_value,1775803800,"{""light_sensitivity_value"":0,""time"":1775803800}",1775859659
6173302506,985021106,body_momentum,1775803800,"{""body_momentum"":0,""time"":1775803800}",1775859674
6173302506,985021106,light_sensitivity_value,1775803740,"{""light_sensitivity_value"":0,""time"":1775803740}",1775859659
6173302506,985021106,body_momentum,1775803740,"{""body_momentum"":0,""time"":1775803740}",1775859674
6173302506,985021106,light_sensitivity_value,1775803680,"{""light_sensitivity_value"":0,""time"":1775803680}",1775859659
6173302506,985021106,body_momentum,1775803680,"{""body_momentum"":0,""time"":1775803680}",1775859674
6173302506,985021106,light_sensitivity_value,1775803620,"{""light_sensitivity_value"":0,""time"":1775803620}",1775859659
6173302506,985021106,body_momentum,1775803620,"{""body_momentum"":0,""time"":1775803620}",1775859674
6173302506,985021106,light_sensitivity_value,1775803560,"{""light_sensitivity_value"":0,""time"":1775803560}",1775859659
6173302506,985021106,body_momentum,1775803560,"{""body_momentum"":0,""time"":1775803560}",1775859674
6173302506,985021106,light_sensitivity_value,1775803500,"{""light_sensitivity_value"":0,""time"":1775803500}",1775859659
6173302506,985021106,body_momentum,1775803500,"{""body_momentum"":0,""time"":1775803500}",1775859674
6173302506,985021106,light_sensitivity_value,1775803440,"{""light_sensitivity_value"":0,""time"":1775803440}",1775859659
6173302506,985021106,body_momentum,1775803440,"{""body_momentum"":0,""time"":1775803440}",1775859674
6173302506,985021106,light_sensitivity_value,1775803380,"{""light_sensitivity_value"":0,""time"":1775803380}",1775859659
6173302506,985021106,body_momentum,1775803380,"{""body_momentum"":0,""time"":1775803380}",1775859674
6173302506,985021106,light_sensitivity_value,1775803320,"{""light_sensitivity_value"":0,""time"":1775803320}",1775859659
6173302506,985021106,body_momentum,1775803320,"{""body_momentum"":0,""time"":1775803320}",1775859673
6173302506,985021106,light_sensitivity_value,1775803260,"{""light_sensitivity_value"":0,""time"":1775803260}",1775859659
6173302506,985021106,body_momentum,1775803260,"{""body_momentum"":0,""time"":1775803260}",1775859673
6173302506,985021106,light_sensitivity_value,1775803200,"{""light_sensitivity_value"":0,""time"":1775803200}",1775859659
6173302506,985021106,body_momentum,1775803200,"{""body_momentum"":0,""time"":1775803200}",1775859673
6173302506,985021106,light_sensitivity_value,1775803140,"{""light_sensitivity_value"":0,""time"":1775803140}",1775859659
6173302506,985021106,body_momentum,1775803140,"{""body_momentum"":0,""time"":1775803140}",1775859673
6173302506,985021106,light_sensitivity_value,1775803080,"{""light_sensitivity_value"":0,""time"":1775803080}",1775859659
6173302506,985021106,body_momentum,1775803080,"{""body_momentum"":0,""time"":1775803080}",1775859673
6173302506,985021106,light_sensitivity_value,1775803020,"{""light_sensitivity_value"":0,""time"":1775803020}",1775859659
6173302506,985021106,body_momentum,1775803020,"{""body_momentum"":0,""time"":1775803020}",1775859673
6173302506,985021106,light_sensitivity_value,1775802960,"{""light_sensitivity_value"":0,""time"":1775802960}",1775859659
6173302506,985021106,body_momentum,1775802960,"{""body_momentum"":0,""time"":1775802960}",1775859673
6173302506,985021106,light_sensitivity_value,1775802900,"{""light_sensitivity_value"":0,""time"":1775802900}",1775859659
6173302506,985021106,body_momentum,1775802900,"{""body_momentum"":0,""time"":1775802900}",1775859673
6173302506,985021106,light_sensitivity_value,1775802840,"{""light_sensitivity_value"":0,""time"":1775802840}",1775859659
6173302506,985021106,body_momentum,1775802840,"{""body_momentum"":0,""time"":1775802840}",1775859673
6173302506,985021106,light_sensitivity_value,1775802780,"{""light_sensitivity_value"":0,""time"":1775802780}",1775859659
6173302506,985021106,body_momentum,1775802780,"{""body_momentum"":0,""time"":1775802780}",1775859673
6173302506,985021106,light_sensitivity_value,1775802720,"{""light_sensitivity_value"":0,""time"":1775802720}",1775859659
6173302506,985021106,body_momentum,1775802720,"{""body_momentum"":0,""time"":1775802720}",1775859673
6173302506,985021106,light_sensitivity_value,1775802660,"{""light_sensitivity_value"":0,""time"":1775802660}",1775859659
6173302506,985021106,body_momentum,1775802660,"{""body_momentum"":0,""time"":1775802660}",1775859673
6173302506,985021106,light_sensitivity_value,1775802600,"{""light_sensitivity_value"":0,""time"":1775802600}",1775859659
6173302506,985021106,body_momentum,1775802600,"{""body_momentum"":0,""time"":1775802600}",1775859673
6173302506,985021106,light_sensitivity_value,1775802540,"{""light_sensitivity_value"":0,""time"":1775802540}",1775859659
6173302506,985021106,body_momentum,1775802540,"{""body_momentum"":0,""time"":1775802540}",1775859673
6173302506,985021106,light_sensitivity_value,1775802480,"{""light_sensitivity_value"":0,""time"":1775802480}",1775859659
6173302506,985021106,body_momentum,1775802480,"{""body_momentum"":0,""time"":1775802480}",1775859673
6173302506,985021106,light_sensitivity_value,1775802420,"{""light_sensitivity_value"":0,""time"":1775802420}",1775859659
6173302506,985021106,body_momentum,1775802420,"{""body_momentum"":0,""time"":1775802420}",1775859673
6173302506,985021106,light_sensitivity_value,1775802360,"{""light_sensitivity_value"":0,""time"":1775802360}",1775859659
6173302506,985021106,body_momentum,1775802360,"{""body_momentum"":0,""time"":1775802360}",1775859673
6173302506,985021106,light_sensitivity_value,1775802300,"{""light_sensitivity_value"":0,""time"":1775802300}",1775859659
6173302506,985021106,body_momentum,1775802300,"{""body_momentum"":0,""time"":1775802300}",1775859673
6173302506,985021106,light_sensitivity_value,1775802240,"{""light_sensitivity_value"":0,""time"":1775802240}",1775859659
6173302506,985021106,body_momentum,1775802240,"{""body_momentum"":0,""time"":1775802240}",1775859673
6173302506,985021106,light_sensitivity_value,1775802180,"{""light_sensitivity_value"":0,""time"":1775802180}",1775859659
6173302506,985021106,body_momentum,1775802180,"{""body_momentum"":0,""time"":1775802180}",1775859673
6173302506,985021106,light_sensitivity_value,1775802120,"{""light_sensitivity_value"":0,""time"":1775802120}",1775859659
6173302506,985021106,body_momentum,1775802120,"{""body_momentum"":0,""time"":1775802120}",1775859673
6173302506,985021106,light_sensitivity_value,1775802060,"{""light_sensitivity_value"":0,""time"":1775802060}",1775859659
6173302506,985021106,body_momentum,1775802060,"{""body_momentum"":0,""time"":1775802060}",1775859673
6173302506,985021106,light_sensitivity_value,1775802000,"{""light_sensitivity_value"":0,""time"":1775802000}",1775859659
6173302506,985021106,body_momentum,1775802000,"{""body_momentum"":0,""time"":1775802000}",1775859673
6173302506,985021106,light_sensitivity_value,1775801940,"{""light_sensitivity_value"":0,""time"":1775801940}",1775859659
6173302506,985021106,body_momentum,1775801940,"{""body_momentum"":0,""time"":1775801940}",1775859673
6173302506,985021106,light_sensitivity_value,1775801880,"{""light_sensitivity_value"":0,""time"":1775801880}",1775859659
6173302506,985021106,body_momentum,1775801880,"{""body_momentum"":0,""time"":1775801880}",1775859673
6173302506,985021106,light_sensitivity_value,1775801820,"{""light_sensitivity_value"":0,""time"":1775801820}",1775859659
6173302506,985021106,body_momentum,1775801820,"{""body_momentum"":0,""time"":1775801820}",1775859673
6173302506,985021106,light_sensitivity_value,1775801760,"{""light_sensitivity_value"":0,""time"":1775801760}",1775859659
6173302506,985021106,body_momentum,1775801760,"{""body_momentum"":0,""time"":1775801760}",1775859673
6173302506,985021106,light_sensitivity_value,1775801700,"{""light_sensitivity_value"":0,""time"":1775801700}",1775859659
6173302506,985021106,body_momentum,1775801700,"{""body_momentum"":0,""time"":1775801700}",1775859673
6173302506,985021106,light_sensitivity_value,1775801640,"{""light_sensitivity_value"":0,""time"":1775801640}",1775859659
6173302506,985021106,body_momentum,1775801640,"{""body_momentum"":0,""time"":1775801640}",1775859673
6173302506,985021106,light_sensitivity_value,1775801580,"{""light_sensitivity_value"":0,""time"":1775801580}",1775859659
6173302506,985021106,body_momentum,1775801580,"{""body_momentum"":0,""time"":1775801580}",1775859673
6173302506,985021106,light_sensitivity_value,1775801520,"{""light_sensitivity_value"":0,""time"":1775801520}",1775859659
6173302506,985021106,body_momentum,1775801520,"{""body_momentum"":0,""time"":1775801520}",1775859673
6173302506,985021106,light_sensitivity_value,1775801460,"{""light_sensitivity_value"":0,""time"":1775801460}",1775859659
6173302506,985021106,body_momentum,1775801460,"{""body_momentum"":0,""time"":1775801460}",1775859673
6173302506,985021106,light_sensitivity_value,1775801400,"{""light_sensitivity_value"":0,""time"":1775801400}",1775859659
6173302506,985021106,body_momentum,1775801400,"{""body_momentum"":0,""time"":1775801400}",1775859673
6173302506,985021106,light_sensitivity_value,1775801340,"{""light_sensitivity_value"":0,""time"":1775801340}",1775859659
6173302506,985021106,heart_rate,1775807940,"{""time"":1775807940,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807880,"{""time"":1775807880,""bpm"":63,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807820,"{""time"":1775807820,""bpm"":64,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807760,"{""time"":1775807760,""bpm"":79,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807700,"{""time"":1775807700,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807640,"{""time"":1775807640,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807580,"{""time"":1775807580,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807520,"{""time"":1775807520,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807460,"{""time"":1775807460,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807400,"{""time"":1775807400,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807340,"{""time"":1775807340,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807280,"{""time"":1775807280,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807220,"{""time"":1775807220,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807160,"{""time"":1775807160,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807100,"{""time"":1775807100,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775807040,"{""time"":1775807040,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806980,"{""time"":1775806980,""bpm"":80,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806920,"{""time"":1775806920,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806860,"{""time"":1775806860,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806800,"{""time"":1775806800,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806740,"{""time"":1775806740,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806680,"{""time"":1775806680,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806620,"{""time"":1775806620,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806560,"{""time"":1775806560,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806500,"{""time"":1775806500,""bpm"":63,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806440,"{""time"":1775806440,""bpm"":64,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806380,"{""time"":1775806380,""bpm"":73,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806320,"{""time"":1775806320,""bpm"":74,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806260,"{""time"":1775806260,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806200,"{""time"":1775806200,""bpm"":55,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806140,"{""time"":1775806140,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806080,"{""time"":1775806080,""bpm"":55,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775806020,"{""time"":1775806020,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805960,"{""time"":1775805960,""bpm"":55,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805900,"{""time"":1775805900,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805840,"{""time"":1775805840,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805780,"{""time"":1775805780,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805720,"{""time"":1775805720,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805660,"{""time"":1775805660,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805600,"{""time"":1775805600,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805540,"{""time"":1775805540,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805480,"{""time"":1775805480,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805420,"{""time"":1775805420,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805360,"{""time"":1775805360,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805300,"{""time"":1775805300,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805240,"{""time"":1775805240,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805180,"{""time"":1775805180,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805120,"{""time"":1775805120,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805060,"{""time"":1775805060,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775805000,"{""time"":1775805000,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804940,"{""time"":1775804940,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804880,"{""time"":1775804880,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804820,"{""time"":1775804820,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804760,"{""time"":1775804760,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804700,"{""time"":1775804700,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804640,"{""time"":1775804640,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804580,"{""time"":1775804580,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804520,"{""time"":1775804520,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804460,"{""time"":1775804460,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804400,"{""time"":1775804400,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804340,"{""time"":1775804340,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804280,"{""time"":1775804280,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804220,"{""time"":1775804220,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804160,"{""time"":1775804160,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804100,"{""time"":1775804100,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775804040,"{""time"":1775804040,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803980,"{""time"":1775803980,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803920,"{""time"":1775803920,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803860,"{""time"":1775803860,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803800,"{""time"":1775803800,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803740,"{""time"":1775803740,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803680,"{""time"":1775803680,""bpm"":54,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803620,"{""time"":1775803620,""bpm"":55,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803560,"{""time"":1775803560,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803500,"{""time"":1775803500,""bpm"":55,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803440,"{""time"":1775803440,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803380,"{""time"":1775803380,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803320,"{""time"":1775803320,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803260,"{""time"":1775803260,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803200,"{""time"":1775803200,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803140,"{""time"":1775803140,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803080,"{""time"":1775803080,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775803020,"{""time"":1775803020,""bpm"":65,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802960,"{""time"":1775802960,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802900,"{""time"":1775802900,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802840,"{""time"":1775802840,""bpm"":64,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802780,"{""time"":1775802780,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802720,"{""time"":1775802720,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802660,"{""time"":1775802660,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802600,"{""time"":1775802600,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802540,"{""time"":1775802540,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802480,"{""time"":1775802480,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802420,"{""time"":1775802420,""bpm"":64,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802360,"{""time"":1775802360,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802300,"{""time"":1775802300,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802240,"{""time"":1775802240,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802180,"{""time"":1775802180,""bpm"":58,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802120,"{""time"":1775802120,""bpm"":65,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802060,"{""time"":1775802060,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775802000,"{""time"":1775802000,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801940,"{""time"":1775801940,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801880,"{""time"":1775801880,""bpm"":56,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801820,"{""time"":1775801820,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801760,"{""time"":1775801760,""bpm"":59,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801700,"{""time"":1775801700,""bpm"":57,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801640,"{""time"":1775801640,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801580,"{""time"":1775801580,""bpm"":60,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801520,"{""time"":1775801520,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801460,"{""time"":1775801460,""bpm"":63,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775801400,"{""time"":1775801400,""bpm"":64,""type"":0}",1775859332
6173302506,985021106,body_momentum,1775801340,"{""body_momentum"":0,""time"":1775801340}",1775859673
6173302506,985021106,heart_rate,1775801280,"{""time"":1775801280,""bpm"":63,""type"":0}",1775859332
6173302506,985021106,light_sensitivity_value,1775801280,"{""light_sensitivity_value"":0,""time"":1775801280}",1775859659
6173302506,985021106,body_momentum,1775801280,"{""body_momentum"":0,""time"":1775801280}",1775859673
6173302506,985021106,heart_rate,1775801220,"{""time"":1775801220,""bpm"":61,""type"":0}",1775859332
6173302506,985021106,light_sensitivity_value,1775801220,"{""light_sensitivity_value"":0,""time"":1775801220}",1775859659
6173302506,985021106,body_momentum,1775801220,"{""body_momentum"":0,""time"":1775801220}",1775859673
6173302506,985021106,heart_rate,1775801160,"{""time"":1775801160,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,body_momentum,1775801160,"{""body_momentum"":0,""time"":1775801160}",1775859673
6173302506,985021106,light_sensitivity_value,1775801160,"{""light_sensitivity_value"":0,""time"":1775801160}",1775859659
6173302506,985021106,heart_rate,1775801100,"{""time"":1775801100,""bpm"":62,""type"":0}",1775859332
6173302506,985021106,body_momentum,1775801100,"{""body_momentum"":0,""time"":1775801100}",1775859673
6173302506,985021106,light_sensitivity_value,1775801100,"{""light_sensitivity_value"":0,""time"":1775801100}",1775859659
6173302506,985021106,heart_rate,1775801040,"{""time"":1775801040,""bpm"":63,""type"":0}",1775859332
6173302506,985021106,light_sensitivity_value,1775801040,"{""light_sensitivity_value"":0,""time"":1775801040}",1775859659
6173302506,985021106,body_momentum,1775801040,"{""body_momentum"":0,""time"":1775801040}",1775859673
6173302506,985021106,light_sensitivity_value,1775800980,"{""light_sensitivity_value"":0,""time"":1775800980}",1775859659
6173302506,985021106,body_momentum,1775800980,"{""body_momentum"":0,""time"":1775800980}",1775859673
6173302506,985021106,heart_rate,1775800980,"{""time"":1775800980,""bpm"":64,""type"":0}",1775859332
6173302506,985021106,body_momentum,1775800920,"{""body_momentum"":0,""time"":1775800920}",1775859673
6173302506,985021106,light_sensitivity_value,1775800920,"{""light_sensitivity_value"":0,""time"":1775800920}",1775859659
6173302506,985021106,heart_rate,1775800920,"{""time"":1775800920,""bpm"":64,""type"":0}",1775859332
6173302506,985021106,heart_rate,1775800860,"{""time"":1775800860,""bpm"":72,""type"":0}",1775859332
6173302506,985021106,body_momentum,1775800860,"{""body_momentum"":0,""time"":1775800860}",1775859673
6173302506,985021106,light_sensitivity_value,1775800860,"{""light_sensitivity_value"":0,""time"":1775800860}",1775859659
6173302506,985021106,body_momentum,1775800800,"{""body_momentum"":0,""time"":1775800800}",1775859673
6173302506,985021106,heart_rate,1775800800,"{""time"":1775800800,""bpm"":65,""type"":0}",1775859332
6173302506,985021106,light_sensitivity_value,1775800800,"{""light_sensitivity_value"":0,""time"":1775800800}",1775859659
6173302506,985021106,light_sensitivity_value,1775800740,"{""light_sensitivity_value"":0,""time"":1775800740}",1775859976
6173302506,985021106,body_momentum,1775800740,"{""body_momentum"":0,""time"":1775800740}",1775859994
6173302506,985021106,light_sensitivity_value,1775800680,"{""light_sensitivity_value"":0,""time"":1775800680}",1775859976
6173302506,985021106,body_momentum,1775800680,"{""body_momentum"":0,""time"":1775800680}",1775859994
6173302506,985021106,light_sensitivity_value,1775800620,"{""light_sensitivity_value"":0,""time"":1775800620}",1775859976
6173302506,985021106,body_momentum,1775800620,"{""body_momentum"":0,""time"":1775800620}",1775859994
6173302506,985021106,light_sensitivity_value,1775800560,"{""light_sensitivity_value"":0,""time"":1775800560}",1775859976
6173302506,985021106,body_momentum,1775800560,"{""body_momentum"":0,""time"":1775800560}",1775859994
6173302506,985021106,light_sensitivity_value,1775800500,"{""light_sensitivity_value"":0,""time"":1775800500}",1775859976
6173302506,985021106,body_momentum,1775800500,"{""body_momentum"":0,""time"":1775800500}",1775859994
6173302506,985021106,light_sensitivity_value,1775800440,"{""light_sensitivity_value"":0,""time"":1775800440}",1775859976
6173302506,985021106,body_momentum,1775800440,"{""body_momentum"":0,""time"":1775800440}",1775859994
6173302506,985021106,light_sensitivity_value,1775800380,"{""light_sensitivity_value"":0,""time"":1775800380}",1775859976
6173302506,985021106,body_momentum,1775800380,"{""body_momentum"":0,""time"":1775800380}",1775859994
6173302506,985021106,light_sensitivity_value,1775800320,"{""light_sensitivity_value"":0,""time"":1775800320}",1775859976
6173302506,985021106,body_momentum,1775800320,"{""body_momentum"":0,""time"":1775800320}",1775859994
