fecha,roa,liquidez,ratio_titulos,flujo_remesas,tasa_pasiva,imae,credito_privado,d2008,d2018.x,dcovid,log_remesa,log_imae,log_credito,d2018.y,dboom_remesas_covid
2016-01-01,0.00190863896190862,0.27038531330415766,0.09051236440391965,91.2,3.25,1.478434105339955,118817.2857,0,0,0,4.513054897080286,0.3909834907273684,11.685342177851469,0,0
2016-02-01,0.00372362710437267,0.27086525389405053,0.09148412151461344,103.4,3.82,1.4166050597876998,120114.50894,0,0,0,4.638604962074329,0.3482632061139372,11.696200807932177,0,0
2016-03-01,0.00557558559001934,0.27994306664708435,0.09071821657459844,107.7,3.35,1.429992466915549,121471.46716,0,0,0,4.679349584162343,0.3576691763667161,11.707434675994634,0,0
2016-04-01,0.00732999436912314,0.2710823411937641,0.093915108884699,103.5,3.27,1.408615577055586,123353.12508,0,0,0,4.639571612705423,0.34260736180528883,11.722806456699406,0,0
2016-05-01,0.00929320610019467,0.24986841003455823,0.09927744458458108,107.4,3.1,1.5311653119258184,125922.02545,0,0,0,4.676560182074764,0.4260290872840146,11.743418148734698,0,0
2016-06-01,0.01140022622870478,0.25255543327465946,0.09386560722923504,95.5,3.03,1.442354270783287,127787.58593,0,0,0,4.5591262474866845,0.36627668884317555,11.758124679509532,0,0
2016-07-01,0.01293920961048733,0.2653475981853982,0.08929671566352922,98.7,3.57,1.5574349782125525,128548.01886,0,0,0,4.592084946439436,0.44304022327193665,11.764057801140039,0,0
2016-08-01,0.01472996047508433,0.2577118241547604,0.09256070806202472,107.9,4.33,1.4965027764814736,130353.80468,0,0,0,4.681204872264089,0.4031309036256169,11.778007607121335,0,0
2016-09-01,0.01656244631808941,0.25246805109978887,0.0947475548421198,106.3,3.04,1.436099517455372,132328.76887,0,0,0,4.666265285347902,0.361930770073915,11.793044778240102,0,0
2016-10-01,0.01823825022238276,0.23943720750487368,0.09577582997261178,108.1,3.15,1.4910893767479,135717.77927,0,0,0,4.683056724645162,0.39950697814960334,11.818332856179564,0,0
2016-11-01,0.01971642667056421,0.2417721423243699,0.0911398885457006,104.3,3.49,1.5593533506754276,137996.49839999998,0,0,0,4.647271362006727,0.44427121652697693,11.834983589904375,0,0
2016-12-01,0.02275497093644776,0.24179551855956516,0.0994695582106346,130.1,3.54,1.715835164653362,139532.4981,0,0,0,4.86830338551846,0.5398999385576044,11.846052814402611,0,0
2017-01-01,0.00216684711249915,0.25288517722061243,0.08917142970364965,102.1,3.79,1.5998488130276542,141163.641,0,0,0,4.625952725170619,0.4699091329233826,11.857675070882461,0,0
2017-02-01,0.00369254854554878,0.25854528474625954,0.10206094699161404,107.6,3.94,1.5034221315490728,141120.7842,0,0,0,4.678420647727684,0.40774393065133063,11.857371428197967,0,0
2017-03-01,0.00588595880866876,0.2634669562073506,0.08887283488726654,113.6,4.11,1.547876268092064,143641.84029,0,0,0,4.732683506287051,0.4368838417998635,11.875078260079167,0,0
2017-04-01,0.0076844682842442,0.2553480936578583,0.0979749271960849,108.4,3.88,1.443109487229401,147864.81793,0,0,0,4.685828089005546,0.366800151639242,11.904053742984397,0,0
2017-05-01,0.00956995164319641,0.24069966357151665,0.10346699007768705,121.2,3.72,1.6007603259754404,150522.8233,0,0,0,4.797442073635214,0.47047872010684827,11.921870001507282,0,0
2017-06-01,0.01136111597819637,0.23948625643045948,0.1092206566027199,111.1,3.46,1.5055525725070316,150718.1628,0,0,0,4.7104306966455844,0.4091599886268844,11.923166900245452,0,0
2017-07-01,0.01287355847159846,0.25265643299021934,0.10387570339572898,122.4,3.69,1.610923965244447,152029.04264,0,0,0,4.807294370078226,0.47680790583982496,11.931826851576865,0,0
2017-08-01,0.01472894012868538,0.24049563060030024,0.11298250566446004,120.4,3.42,1.5465617717751965,153750.83165,0,0,0,4.79081953287472,0.43603425529724255,11.943088594759827,0,0
2017-09-01,0.01627870361240331,0.2415752320902294,0.10479547194194308,112.8,4.24,1.4791421733651835,155643.85415,0,0,0,4.725616339063959,0.39146230714461827,11.955325690027559,0,0
2017-10-01,0.01775681174168067,0.242180570562306,0.10147311126758898,118.5,4.05,1.5474692061195956,158092.68084,0,0,0,4.774912960575186,0.43662082626366167,11.970936727628786,0,0
2017-11-01,0.01945948462649377,0.2488366485950008,0.08866017755983688,116,4.03,1.646940568555224,161368.95508,0,0,0,4.7535901911063645,0.4989193658785126,11.991448668609234,0,0
2017-12-01,0.02137637641732856,0.2388915755382856,0.10087691520643569,136.7,4.05,1.7638008059480057,161915.82234,0,0,0,4.917788743729904,0.5674710294102706,11.994831863982583,0,0
2018-01-01,0.00197908008912014,0.23716446276681744,0.115160099034224,112.9,4.03,1.6510027854939546,163482.51076,0,1,0,4.726502471155617,0.5013828520922035,12.004461295769232,1,0
2018-02-01,0.00359630711283084,0.23859997040407313,0.1183757757551724,116.9,4.51,1.5369016830622235,164143.1972,0,1,0,4.761318868478023,0.4297684957325034,12.008494479487968,1,0
2018-03-01,0.00520388151059486,0.247886648498846,0.12029081722915508,123.6,4.38,1.5811035729086331,166014.55985,0,1,0,4.817050545023591,0.45812306709273554,12.019830773432147,1,0
2018-04-01,0.00693055879543616,0.23785655572534067,0.11704295509416728,128.9,4.21,1.5042082306180398,167691.0864,0,1,0,4.859036909945142,0.40826666715296706,12.029878794341435,1,0
2018-05-01,0.0085617289595701,0.24679853595236537,0.10349341025780616,127.1,3.88,1.5115426668139798,166574.91277,0,1,0,4.844974178195408,0.41313076296598233,12.023200413762583,1,0
2018-06-01,0.00998658555732083,0.2420446058818712,0.07668652530354225,115.2,4.11,1.302411318022494,163471.84835,0,1,0,4.746669748261791,0.2642174063562162,12.00439607314897,1,0
2018-07-01,0.0111545598900985,0.256190556850558,0.06942805358125974,124.4,4.78,1.5225387637242869,160564.00126,0,1,0,4.823502180305079,0.42037918085204434,11.98644790381242,1,0
2018-08-01,0.01244730850156322,0.25101200105657206,0.0648642577718383,126.7,4.85,1.4943352391651268,158554.31407999998,0,1,0,4.841822087327094,0.40168145187698273,11.9738524891832,1,0
